id,length,aliphatic_index,ivywrel_fraction,gravy,charged_fraction,log_acidic_basic_ratio,aromatic_fraction,t40_binary,t40_raw,t45_binary,t45_raw,t50_binary,t50_raw,t55_binary,t55_raw,t60_binary,t60_raw,t65_binary,t65_raw,t70_binary,t70_raw,t75_binary,t75_raw,t80_binary,t80_raw
s1754_n587,587,105.41737649063032,0.4957410562180579,-0.5465076660988077,0.354344122657581,0.07463361829690418,0.09710391822827938,1,0.9996,1,0.9992,1,0.9976,1,0.9976,1,0.9953,1,0.9967,1,0.9731,1,0.949,1,0.977
s1755_n622,622,84.67845659163987,0.3922829581993569,-0.7982315112540195,0.24758842443729903,-0.18073616410144483,0.1157556270096463,1,0.9999,1,0.9999,1,0.9984,1,0.9986,1,0.9981,1,0.9982,1,0.9938,1,0.9873,1,0.9783
s1756_n669,669,79.10313901345292,0.3692077727952167,0.11898355754857995,0.1748878923766816,0.8409420802430991,0.03587443946188341,0,0.4557,1,0.5594,0,0.1967,0,0.3935,0,0.1028,0,0.0795,0,0.4647,0,0.3044,0,0.003291
s1757_n742,742,72.95148247978437,0.19002695417789758,0.36778975741239883,0.06334231805929919,-0.017728766960431606,0.005390835579514825,1,0.7182,1,0.8774,1,0.8304,0,0.3955,1,0.7911,1,0.9859,0,0.1603,0,0.0002677,0,6.89e-07
s1758_n786,786,120.50890585241729,0.4898218829516539,-0.070737913486005,0.30025445292620867,0.22379626176736128,0.039440203562340966,1,0.9994,1,0.999,1,0.9978,1,0.9893,1,0.9956,1,0.9964,1,0.9892,1,0.987,1,0.8072
s1759_n317,317,109.71608832807571,0.5962145110410094,-0.6949526813880125,0.44164037854889593,0.13566260200007293,0.0946372239747634,1,1.0,1,1.0,1,1.0,1,0.9999,1,0.9999,1,0.9999,1,0.9996,1,0.9993,1,0.998
s1760_n388,388,68.32474226804123,0.3634020618556701,-0.5783505154639176,0.2706185567010309,0.15588787296739423,0.041237113402061855,1,0.9916,1,0.9729,1,0.9846,1,0.9531,1,0.9817,1,0.978,1,0.6873,0,0.002628,0,0.0002291
s1761_n439,439,106.60592255125283,0.48519362186788156,-0.5198177676537585,0.3735763097949886,-0.020933906835643012,0.10478359908883828,1,0.9998,1,0.9997,1,0.9994,1,0.9991,1,0.9977,1,0.9982,1,0.9897,1,0.9573,1,0.979
s1762_n486,486,116.54320987654323,0.6172839506172839,-0.7043209876543212,0.4567901234567901,0.17286228892548272,0.10493827160493827,1,0.9983,1,0.9958,1,0.9942,1,0.9982,1,0.9983,1,0.9995,1,0.9932,1,0.9915,1,0.9952
s1763_n522,522,95.32567049808429,0.3639846743295019,-0.7105363984674328,0.20881226053639848,-0.07058107428570722,0.04789272030651341,1,0.9885,1,0.9543,1,0.9333,1,0.9656,1,0.7705,1,0.9692,0,0.4937,0,0.3819,1,0.754
s1764_n570,570,114.24561403508771,0.5263157894736842,-0.5977192982456142,0.34385964912280703,0.06151803791921497,0.11578947368421053,1,0.9903,1,0.9785,1,0.9844,1,0.9883,1,0.9762,1,0.9975,1,0.9597,1,0.9228,1,0.9811
s1765_n616,616,78.42532467532467,0.31006493506493504,-1.0345779220779223,0.1038961038961039,0.9257539716278874,0.060064935064935064,0,0.1196,0,0.02899,0,0.0444,0,0.1153,0,0.006175,0,0.000738,0,0.001284,0,1.256e-05,0,6.472e-08
s1766_n664,664,68.46385542168673,0.29668674698795183,-0.29006024096385535,0.021084337349397592,0.2218487496163564,0.10993975903614459,1,0.5322,1,0.5798,1,0.5346,0,0.4589,0,0.1633,0,0.1182,0,0.07626,0,0.04387,0,0.001871
s1767_n718,718,110.55710306406685,0.5167130919220055,-0.16169916434540382,0.3384401114206128,0.33881855655338095,0.027855153203342618,1,0.9933,1,0.9798,1,0.9851,1,0.966,1,0.9889,1,0.9843,1,0.9569,1,0.8085,0,0.1537
s1768_n775,775,118.24516129032257,0.5870967741935484,-0.6552258064516131,0.44129032258064516,0.030311914268838884,0.08258064516129032,1,1.0,1,1.0,1,0.9998,1,0.9998,1,0.9999,1,0.9999,1,0.9992,1,0.9991,1,0.9988
s1769_n330,330,101.57575757575756,0.5606060606060607,-0.6636363636363639,0.3393939393939394,0.16975108102466227,0.1484848484848485,1,1.0,1,0.9999,1,0.9998,1,0.9997,1,0.9995,1,0.9994,1,0.9958,1,0.9824,1,0.9873
s1770_n388,388,107.9381443298969,0.595360824742268,-0.45154639175257716,0.3917525773195876,0.3572859197494921,0.08247422680412371,1,1.0,1,0.9999,1,0.9999,1,0.9998,1,0.9998,1,0.9998,1,0.9993,1,0.9986,1,0.9976
s1771_n412,412,98.90776699029126,0.6529126213592233,-0.6827669902912622,0.4344660194174757,0.09151498112135023,0.03640776699029126,1,0.9999,1,0.9999,1,1.0,1,0.9991,1,0.9996,1,0.9997,1,0.9854,0,0.2613,0,0.1257
s1772_n496,496,114.79838709677419,0.3911290322580645,-0.2362903225806453,0.11693548387096775,1.0413926851582251,0.026209677419354836,1,0.8069,1,0.9037,1,0.8573,1,0.7506,0,0.43,0,0.181,0,0.3514,0,0.4553,0,0.03032
s1773_n509,509,68.40864440078585,0.22986247544204322,-0.26660117878192546,0.09823182711198428,0.13469857389745624,0.03143418467583497,1,0.6525,0,0.3628,0,0.1391,0,0.2426,0,0.25,0,0.43,0,0.03404,0,0.0005311,0,1.072e-06
s1774_n582,582,95.41237113402062,0.45704467353951883,-0.0932989690721649,0.2611683848797251,0.5642714304385625,0.044673539518900345,1,0.7382,1,0.8278,1,0.7512,1,0.6824,1,0.5755,0,0.3588,1,0.8633,0,0.3504,0,0.01383
s1775_n633,633,111.31121642969984,0.46603475513428116,-0.515481832543444,0.23854660347551346,0.2883180301478434,0.04581358609794628,1,0.9902,1,0.9894,1,0.9724,1,0.9199,1,0.9126,1,0.9731,1,0.962,1,0.9655,1,0.8245
s1776_n697,697,76.88665710186513,0.44619799139167865,-0.2898134863701579,0.2812051649928264,1.0,0.06312769010043041,1,0.7684,1,0.7516,1,0.562,1,0.6896,1,0.6105,1,0.7615,1,0.7511,0,0.403,0,0.02017
s1777_n740,740,91.9054054054054,0.5513513513513515,-0.33945945945945966,0.32432432432432434,0.83292076146342,0.06486486486486487,1,0.9995,1,0.9961,1,0.9976,1,0.9936,1,0.9983,1,0.9983,1,0.9898,1,0.7186,0,0.2272
s1778_n756,756,85.14550264550265,0.6613756613756614,-0.7604497354497355,0.44841269841269843,0.08432088570003596,0.041005291005291,1,0.9989,1,0.9966,1,0.9888,1,0.9834,1,0.9945,1,0.9951,1,0.9791,1,0.7057,0,0.1065
s1779_n347,347,96.39769452449568,0.5273775216138329,-0.19423631123919355,0.3342939481268012,0.3750100480257983,0.04322766570605187,1,0.9991,1,0.9978,1,0.9992,1,0.9983,1,0.9987,1,0.9987,1,0.996,1,0.9977,1,0.9972
s1780_n378,378,56.111111111111114,0.44179894179894175,-0.6457671957671955,0.20634920634920634,0.15358391805783,0.12169312169312169,0,0.3697,1,0.523,0,0.4543,0,0.314,0,0.142,0,0.02096,0,0.04792,0,0.01587,0,0.005164
s1781_n449,449,125.30066815144765,0.4365256124721604,-0.33296213808463243,0.23608017817371937,-0.179444901063269,0.0757238307349666,1,0.9928,1,0.9457,1,0.9511,1,0.9682,1,0.8885,1,0.9893,0,0.3281,0,0.1975,1,0.742
s1782_n491,491,103.84928716904275,0.6028513238289206,-0.70020366598778,0.4195519348268839,0.2947810463869796,0.09979633401221996,1,1.0,1,0.9999,1,0.9999,1,0.9999,1,0.9999,1,0.9999,1,0.9995,1,0.9991,1,0.9989
s1783_n518,518,92.50965250965251,0.6061776061776061,-0.7530888030888028,0.39575289575289574,0.07995058988372107,0.055984555984555984,1,0.9999,1,0.9999,1,1.0,1,0.9988,1,0.9991,1,0.9992,1,0.978,0,0.01232,0,0.0049
s1784_n591,591,82.38578680203045,0.2808798646362098,0.2810490693739425,0.10998307952622674,0.3405385369476548,0.04230118443316413,0,0.3267,0,0.3411,0,0.3154,0,0.2321,0,0.021,0,0.02073,0,0.05193,0,0.01104,0,3.457e-05
s1785_n623,623,85.28089887640449,0.22792937399678972,-0.28972712680577845,0.004815409309791332,0.17609125905568124,0.014446227929373997,1,0.5357,0,0.4903,0,0.1592,1,0.5698,0,0.09204,0,0.04997,0,0.005635,0,0.005572,0,0.0001512
s1786_n699,699,100.70100143061515,0.4592274678111588,-0.6349070100143063,0.2861230329041488,0.06894354938668847,0.06437768240343347,1,0.9997,1,0.9995,1,0.9972,1,0.9972,1,0.9934,1,0.9965,1,0.9856,1,0.9732,1,0.9834
s1787_n747,747,95.91700133868808,0.3614457831325302,-0.36398929049531437,0.14190093708165996,0.230448921378274,0.04685408299866131,1,0.8294,1,0.7325,1,0.6685,1,0.6224,0,0.3045,0,0.02667,0,0.1382,0,0.0002107,0,3.642e-05
s1788_n768,768,83.203125,0.2981770833333333,0.08229166666666665,0.11328125,1.1409268419924303,0.08333333333333334,1,0.5525,1,0.569,0,0.2982,0,0.4857,0,0.08415,0,0.162,0,0.08262,0,0.01072,0,1.828e-05
s1789_n329,329,83.79939209726443,0.39817629179331304,-0.5003039513677814,0.2857142857142857,-0.10914446942506803,0.1884498480243161,0,0.1228,0,0.08447,0,0.1383,0,0.2798,0,0.3321,1,0.6959,0,0.3932,0,0.3829,0,0.07687
s1790_n365,365,100.16438356164383,0.49315068493150693,-0.785479452054795,0.4082191780821918,-0.04029459485917293,0.1232876712328767,1,0.9981,1,0.9983,1,0.9978,1,0.998,1,0.9974,1,0.9985,1,0.9814,1,0.9607,1,0.9789
s1791_n443,443,89.4356659142212,0.5553047404063205,-0.5984198645598191,0.345372460496614,-0.27192761395967413,0.03386004514672686,1,0.9937,1,0.9784,1,0.9838,1,0.8464,1,0.954,1,0.9034,0,0.09189,0,0.0001007,0,3.753e-06
s1792_n479,479,101.0438413361169,0.5302713987473904,-0.3352818371607514,0.34655532359081415,0.09342168516223508,0.027139874739039664,1,0.9999,1,1.0,1,1.0,1,0.9994,1,0.9998,1,0.9998,1,0.9858,0,0.3385,0,0.1734
s1793_n502,502,95.13944223107569,0.44422310756972105,-0.6462151394422309,0.32868525896414347,0.06775178426684299,0.07171314741035856,1,0.9997,1,0.9995,1,0.9986,1,0.9982,1,0.9974,1,0.9986,1,0.9944,1,0.9857,1,0.9827
s1794_n590,590,74.72881355932202,0.2542372881355932,-0.08288135593220325,0.1135593220338983,0.012589127308020562,0.09322033898305085,1,0.8596,1,0.7279,0,0.3779,1,0.7138,0,0.4345,1,0.8839,1,0.6778,1,0.7347,0,0.09224
s1795_n607,607,73.93739703459637,0.3607907742998353,-0.8953871499176276,0.21746293245469522,0.05191779926549358,0.08401976935749587,1,0.9888,1,0.9688,1,0.9282,1,0.9443,1,0.8864,1,0.9803,1,0.8391,1,0.8463,1,0.7502
s1796_n657,657,33.39421613394216,0.0852359208523592,-0.5704718417047183,0.0,0.0,0.0,0,0.04432,0,0.05775,0,0.006067,0,0.006969,0,0.00728,0,0.000314,0,5.901e-05,0,6.996e-06,0,1.497e-06
s1797_n713,713,96.73211781206172,0.6143057503506312,-0.7429172510518938,0.4460028050490883,0.4074853265782681,0.06591865357643759,1,0.9934,1,0.9798,1,0.9078,1,0.9838,1,0.9966,1,0.9978,1,0.9962,1,0.9953,1,0.9929
s1798_n779,779,106.35430038510914,0.4197689345314506,-0.7025673940949938,0.28754813863928114,-0.023065304068693487,0.029525032092426188,0,0.2185,0,0.1109,0,0.0924,0,0.13,0,0.04189,0,0.2946,0,0.1636,1,0.6477,0,0.0369
s1799_n310,310,108.54838709677419,0.5580645161290323,-0.7190322580645162,0.4064516129032258,0.013572807189273822,0.13548387096774195,1,1.0,1,1.0,1,0.9999,1,0.9997,1,0.9997,1,0.9998,1,0.9969,1,0.994,1,0.9927
s1800_n361,361,122.02216066481995,0.5678670360110804,-0.4642659279778394,0.44044321329639885,0.09205751021364435,0.07202216066481995,1,1.0,1,1.0,1,0.9999,1,0.9999,1,0.9999,1,0.9999,1,0.9994,1,0.999,1,0.9978
s1801_n401,401,64.56359102244389,0.21197007481296756,-0.238154613466334,0.11970074812967581,0.0,0.0399002493765586,0,0.059,0,0.03274,0,0.07683,0,0.05509,0,0.04714,0,0.05093,0,0.001851,0,4.251e-05,0,9.237e-07
s1802_n464,464,87.80172413793103,0.4181034482758621,-0.9931034482758617,0.3642241379310345,-0.06616073605511383,0.034482758620689655,0,0.04725,0,0.01247,0,0.01394,0,0.06656,0,0.02141,0,0.1141,0,0.04362,0,0.4887,0,0.01523
s1803_n512,512,87.12890625,0.46875,-0.7720703125,0.30859375,0.19883438619424096,0.12109375,1,0.9999,1,0.9997,1,0.9993,1,0.9985,1,0.9985,1,0.9986,1,0.9956,1,0.994,1,0.9921
s1804_n555,555,97.15315315315316,0.6378378378378379,-0.507027027027027,0.43243243243243246,0.6653846208301202,0.0018018018018018018,1,0.9993,1,0.9833,1,0.993,1,0.9749,1,0.9965,1,0.9988,1,0.9934,1,0.9967,1,0.9215
s1805_n604,604,70.96026490066225,0.3427152317880795,-0.2488410596026489,0.20033112582781457,0.021189299069938092,0.049668874172185434,1,0.673,1,0.5369,0,0.263,0,0.09514,0,0.04101,0,0.2042,0,0.009744,0,6.626e-06,0,3.444e-07
s1806_n685,685,101.98540145985402,0.5401459854014599,-0.3640875912408758,0.36496350364963503,0.1603490437071019,0.00145985401459854,1,0.9973,1,0.9942,1,0.9979,1,0.9726,1,0.9951,1,0.9957,1,0.9276,0,0.1588,0,0.08904
s1807_n715,715,102.46153846153845,0.6433566433566433,-0.5468531468531468,0.4559440559440559,1.2360891887309666,0.04195804195804196,1,0.9983,1,0.8258,1,0.8081,1,0.9002,1,0.9652,1,0.9953,1,0.9855,1,0.9897,1,0.9648
s1808_n766,766,95.69190600522192,0.6109660574412532,-0.5481723237597911,0.41383812010443866,1.1095638750413457,0.03394255874673629,1,0.9989,1,0.9042,1,0.9128,1,0.9456,1,0.9787,1,0.9962,1,0.9901,1,0.9934,1,0.9735
s1809_n334,334,92.8443113772455,0.6077844311377246,-0.5341317365269461,0.38023952095808383,0.5376020021010439,0.09880239520958084,1,0.9993,1,0.9973,1,0.9985,1,0.9974,1,0.9983,1,0.997,1,0.9941,1,0.9964,1,0.996
s1810_n388,388,98.50515463917526,0.4381443298969072,-0.6038659793814432,0.3092783505154639,0.02848853781143753,0.07474226804123711,1,0.9992,1,0.9994,1,0.9988,1,0.9977,1,0.9975,1,0.9983,1,0.9955,1,0.9937,1,0.9889
s1811_n439,439,93.23462414578587,0.48747152619589973,-0.41913439635535304,0.325740318906606,0.17609125905568124,0.11389521640091117,1,0.9999,1,0.9999,1,0.9998,1,0.9995,1,0.9992,1,0.9994,1,0.9972,1,0.997,1,0.9932
s1812_n451,451,135.7649667405765,0.37694013303769397,-0.18359201773835915,0.14855875831485588,0.5563025007672872,0.015521064301552107,0,0.1347,0,0.1508,0,0.08909,0,0.09711,0,0.006998,0,0.0009173,0,0.003511,0,0.0007588,0,2.991e-06
s1813_n521,521,85.89251439539348,0.5067178502879078,-0.8230326295585414,0.3666026871401152,0.14073300379153184,0.12476007677543186,1,0.9999,1,0.9998,1,0.9998,1,0.9995,1,0.999,1,0.9994,1,0.9971,1,0.9952,1,0.9916
s1814_n586,586,112.44027303754267,0.5784982935153583,-0.5313993174061434,0.3839590443686007,0.19048907975632373,0.12116040955631399,1,1.0,1,0.9999,1,0.9998,1,0.9995,1,0.9994,1,0.9993,1,0.9941,1,0.988,1,0.9934
s1815_n645,645,119.42635658914729,0.6139534883720931,-0.5105426356589146,0.3767441860465116,0.33881855655338095,0.07596899224806201,1,1.0,1,0.9999,1,0.9998,1,0.9996,1,0.9996,1,0.9997,1,0.9985,1,0.9976,1,0.9975
s1816_n655,655,106.8854961832061,0.3877862595419847,-0.6091603053435113,0.14503816793893132,0.06279082985945544,0.051908396946564885,1,0.5909,0,0.2858,0,0.3623,1,0.5322,0,0.0679,1,0.7254,0,0.02362,0,0.02233,0,0.04747
s1817_n721,721,106.86546463245492,0.48959778085991673,-0.47295423023578387,0.2857142857142857,0.16048618572510517,0.06657420249653259,1,0.9984,1,0.9966,1,0.9844,1,0.9837,1,0.9741,1,0.9892,1,0.9549,1,0.9626,1,0.9662
s1818_n764,764,98.25916230366492,0.5209424083769634,-0.9821989528795808,0.40314136125654454,0.38140272251902474,0.03534031413612565,0,0.1919,0,0.03158,0,0.009443,0,0.01763,0,0.008098,0,0.1761,0,0.3188,0,0.4438,0,0.005516
s1819_n345,345,91.56521739130434,0.46956521739130436,-0.8237681159420289,0.3565217391304348,0.048691923899724446,0.15652173913043477,1,0.9995,1,0.9989,1,0.9986,1,0.997,1,0.9784,1,0.995,1,0.6686,1,0.5317,1,0.917
s1820_n379,379,74.01055408970976,0.36411609498680736,-0.8029023746701847,0.366754617414248,0.1429618407415725,0.06860158311345646,1,0.6395,1,0.6459,1,0.6344,0,0.3942,0,0.4681,0,0.339,0,0.3835,0,0.1516,0,0.001009
s1821_n439,439,78.90660592255125,0.1958997722095672,0.05284738041002279,0.0,0.0,0.0,0,0.1151,0,0.145,0,0.07383,0,0.08223,0,0.02997,0,0.01169,0,0.003442,0,0.004153,0,0.001527
s1822_n481,481,73.20166320166321,0.446985446985447,-0.8706860706860708,0.288981288981289,0.7569619513137056,0.08316008316008316,1,0.9994,1,0.997,1,0.997,1,0.9939,1,0.9934,1,0.994,1,0.988,1,0.9786,1,0.9898
s1823_n537,537,116.20111731843576,0.5046554934823091,-0.6884543761638734,0.3575418994413408,-0.026872146400301316,0.09124767225325885,1,0.9999,1,0.9996,1,0.998,1,0.9976,1,0.9916,1,0.9975,1,0.9667,1,0.9316,1,0.9889
s1824_n553,553,66.83544303797468,0.32730560578661844,-0.48842676311030736,0.23508137432188064,0.6756986619230309,0.0379746835443038,1,0.608,0,0.08438,0,0.01383,0,0.0282,0,0.05577,0,0.1011,0,0.009002,0,2.997e-05,0,5.608e-07
s1825_n605,605,139.900826446281,0.5537190082644627,-0.14314049586776867,0.28760330578512394,0.09913147300201446,0.1024793388429752,1,0.9991,1,0.9986,1,0.9962,1,0.9969,1,0.9903,1,0.9985,1,0.9791,1,0.9573,1,0.9789
s1826_n655,655,93.17557251908397,0.5435114503816794,-0.5874809160305345,0.3297709923664123,0.04786061564843946,0.05343511450381679,1,0.9987,1,0.9987,1,0.9988,1,0.9791,1,0.9917,1,0.9855,1,0.8923,0,0.01621,0,0.002174
s1827_n720,720,72.13888888888889,0.175,-0.2776388888888888,0.0,0.0,0.004166666666666667,0,0.2194,0,0.2659,0,0.07559,0,0.1768,0,0.04435,0,0.009197,0,0.003115,0,0.0001006,0,1.299e-05
s1828_n756,756,84.00793650793652,0.2314814814814815,0.17857142857142863,0.07804232804232804,1.469822015978163,0.05026455026455026,1,0.9626,1,0.9002,1,0.9172,1,0.8383,1,0.8618,1,0.981,1,0.793,0,0.1358,0,0.0003033
s1829_n321,321,97.16510903426791,0.5295950155763239,-0.284423676012461,0.32398753894080995,0.11539341870206957,0.028037383177570093,1,0.9968,1,0.9944,1,0.9961,1,0.981,1,0.9807,1,0.9884,1,0.9371,0,0.1485,0,0.09746
s1830_n370,370,62.108108108108105,0.20540540540540542,-0.268918918918919,0.1837837837837838,0.2021046914205992,0.05675675675675676,0,0.214,0,0.2592,0,0.3223,0,0.2386,0,0.09983,0,0.04396,0,0.02618,0,0.0321,0,0.0006426
s1831_n449,449,90.55679287305122,0.6236080178173719,-0.7599109131403116,0.37639198218262804,1.7481880270062005,0.07126948775055679,1,0.9707,1,0.551,1,0.8049,1,0.7209,1,0.6332,1,0.9293,1,0.8329,1,0.8113,1,0.8993
s1832_n454,454,108.74449339207048,0.3436123348017621,-0.8837004405286346,0.024229074889867842,0.2041199826559248,0.059471365638766524,1,0.5721,1,0.6967,1,0.8929,0,0.4938,0,0.2444,0,0.2591,0,0.2423,0,0.0002813,0,1.424e-06
s1833_n521,521,60.72936660268714,0.1746641074856046,-1.0385796545105568,0.003838771593090211,0.0,0.04222648752399232,1,0.6539,1,0.5426,0,0.3687,1,0.6198,0,0.06903,0,0.2514,0,0.00395,0,0.0175,0,0.0004757
s1834_n578,578,74.91349480968857,0.2941176470588235,-0.790484429065744,0.185121107266436,-0.6483600109809315,0.10380622837370243,0,0.136,0,0.07396,0,0.0496,0,0.257,0,0.03911,1,0.7001,0,0.0112,0,0.03114,0,0.01125
s1835_n609,609,74.02298850574712,0.29885057471264365,0.16830870279146148,0.12807881773399016,0.04346569378109026,0.0722495894909688,0,0.3496,0,0.441,0,0.3789,0,0.4208,0,0.0411,0,0.01319,0,0.03182,0,0.003572,0,1.602e-05
s1836_n683,683,65.22693997071742,0.2108345534407028,-0.20922401171303073,0.07906295754026355,1.4313637641589874,0.040995607613469986,0,0.44,0,0.3676,0,0.1199,0,0.1487,0,0.2545,0,0.2356,0,0.02584,0,0.01371,0,8.909e-05
s1837_n700,700,78.14285714285715,0.2,-0.23585714285714285,0.0,0.0,0.0,0,0.02077,0,0.02877,0,0.006728,0,0.02408,0,0.009555,0,0.002,0,0.0003822,0,0.0001284,0,2.284e-05
s1838_n769,769,103.407022106632,0.6124837451235371,-0.6418725617685308,0.42392717815344605,0.10108308749545454,0.014304291287386216,1,0.9999,1,0.9999,1,1.0,1,0.9993,1,0.9998,1,0.9999,1,0.9896,0,0.01418,0,0.0003722
s1839_n327,327,86.23853211009174,0.39755351681957185,-0.07431192660550456,0.22324159021406728,0.08130493967748027,0.045871559633027525,1,0.9124,1,0.9372,1,0.9263,1,0.7137,0,0.4015,0,0.1056,0,0.07395,0,0.001225,0,0.00118
s1840_n379,379,85.77836411609499,0.5831134564643798,-0.645646437994723,0.34564643799472294,0.16523333146747293,0.08443271767810026,1,0.9996,1,0.9994,1,0.9996,1,0.9972,1,0.9987,1,0.9988,1,0.9936,1,0.8986,1,0.8558
s1841_n431,431,46.24129930394432,0.0765661252900232,0.05243619489559167,0.013921113689095127,0.8450980400142568,0.03944315545243619,1,0.7263,1,0.6187,0,0.4263,0,0.4364,0,0.2348,0,0.1327,0,0.04391,0,0.0002359,0,3.577e-07
s1842_n491,491,86.76171079429736,0.43788187372708753,-0.9193482688391038,0.26883910386965376,0.18420914927786075,0.0814663951120163,1,0.9999,1,0.9999,1,0.9994,1,0.9991,1,0.9983,1,0.9989,1,0.9974,1,0.9957,1,0.9956
s1843_n537,537,91.67597765363128,0.5400372439478585,-0.661080074487896,0.3873370577281192,0.5400897464682404,0.024208566108007448,1,0.9988,1,0.9958,1,0.9961,1,0.9882,1,0.9983,1,0.9976,1,0.9865,1,0.6362,0,0.1515
s1844_n563,563,105.15097690941384,0.5204262877442273,-0.6500888099467143,0.3552397868561279,0.10368843683850687,0.11190053285968028,1,0.9995,1,0.9991,1,0.9985,1,0.9983,1,0.9951,1,0.9976,1,0.9887,1,0.9605,1,0.9784
s1845_n624,624,134.69551282051282,0.4599358974358974,-0.4567307692307691,0.1971153846153846,-0.1906175122522777,0.08493589743589744,1,0.9634,1,0.7615,1,0.7858,1,0.9221,1,0.5468,1,0.9792,0,0.0765,0,0.04611,1,0.5666
s1846_n677,677,108.89217134416542,0.5878877400295421,-0.576661742983752,0.4002954209748892,0.28678955654937094,0.10044313146233383,1,0.9998,1,0.9996,1,0.9984,1,0.9989,1,0.9994,1,0.9995,1,0.9967,1,0.9952,1,0.9967
s1847_n708,708,108.36158192090394,0.5112994350282485,-0.6045197740112996,0.27259887005649713,0.4741567757559234,0.025423728813559324,1,0.635,0,0.287,0,0.3217,0,0.2185,0,0.07657,0,0.02454,0,0.03716,0,8.79e-05,0,6.39e-07
s1848_n781,781,121.48527528809217,0.48655569782330343,-0.49270166453265024,0.2919334186939821,-0.09096649625078466,0.10243277848911651,1,0.9996,1,0.9992,1,0.9971,1,0.9954,1,0.9828,1,0.9973,1,0.9039,1,0.8109,1,0.9727
s1849_n307,307,113.02931596091206,0.5211726384364821,-0.7446254071661241,0.32899022801302935,0.008433167536862764,0.07166123778501629,1,0.9998,1,0.9995,1,0.9978,1,0.9983,1,0.998,1,0.9982,1,0.9946,1,0.9904,1,0.9944
s1850_n365,365,109.80821917808217,0.5178082191780822,-0.6580821917808222,0.4136986301369863,0.1432100326610256,0.0821917808219178,1,0.9999,1,0.9997,1,0.9994,1,0.9992,1,0.9989,1,0.9991,1,0.9946,1,0.9881,1,0.9885
s1851_n427,427,85.40983606557376,0.3981264637002342,-1.0126463700234194,0.32084309133489464,-0.27780015494550636,0.11709601873536299,1,0.9992,1,0.9985,1,0.9937,1,0.9956,1,0.9907,1,0.997,1,0.985,1,0.9622,1,0.9662
s1852_n469,469,93.5820895522388,0.5245202558635395,-0.8916844349680171,0.32409381663113007,0.3572859197494922,0.09381663113006396,1,0.9982,1,0.9946,1,0.9912,1,0.9954,1,0.9938,1,0.995,1,0.985,1,0.9858,1,0.9916
s1853_n532,532,85.0375939849624,0.2706766917293233,-0.7394736842105261,0.08270676691729323,0.15261016320615833,0.046992481203007516,1,0.8229,1,0.8686,1,0.6269,0,0.476,0,0.23,0,0.04752,0,0.1105,0,0.06709,0,3.703e-05
s1854_n558,558,109.48028673835127,0.6326164874551972,-0.5428315412186374,0.43010752688172044,0.5013898294465992,0.053763440860215055,1,0.9999,1,0.9997,1,0.9994,1,0.9993,1,0.9997,1,0.9997,1,0.9991,1,0.9995,1,0.9992
s1855_n600,600,101.01666666666667,0.52,-0.47350000000000053,0.365,0.06694678963061315,0.013333333333333334,1,0.9999,1,1.0,1,1.0,1,0.9993,1,0.9997,1,0.9997,1,0.9908,0,0.01423,0,0.001011
s1856_n654,654,106.59021406727827,0.41590214067278286,-0.46574923547400643,0.1529051987767584,0.8750612633917002,0.03211009174311927,1,0.7736,1,0.7406,0,0.4412,0,0.3953,0,0.08183,0,0.02492,0,0.04025,0,0.05222,0,0.0004355
s1857_n715,715,52.4055944055944,0.14685314685314685,-0.5717482517482521,0.0,0.0,0.016783216783216783,1,0.6249,1,0.683,0,0.3417,1,0.5519,0,0.2248,0,0.08818,0,0.02265,0,0.001018,0,6.332e-05
s1858_n768,768,86.49739583333333,0.32291666666666663,-0.6437500000000002,0.3424479166666667,-1.7160033436347992,0.10416666666666667,0,0.4536,0,0.4193,0,0.1146,0,0.2159,0,0.05828,0,0.06504,0,0.05078,0,0.08472,0,0.006062
s1859_n331,331,118.45921450151057,0.33836858006042303,-0.6516616314199395,0.012084592145015106,0.3010299956639812,0.0634441087613293,1,0.905,1,0.6426,1,0.8187,0,0.4457,1,0.7509,0,0.2914,1,0.8656,1,0.7939,0,0.08557
s1860_n386,386,93.8341968911917,0.6010362694300518,-0.5489637305699481,0.40414507772020725,0.890855530574932,0.02072538860103627,1,0.9972,1,0.5149,0,0.05111,0,0.1296,0,0.4376,1,0.8926,1,0.7064,0,0.4961,0,0.0171
s1861_n421,421,81.52019002375297,0.2684085510688836,-0.7907363420427553,0.10451306413301663,0.9138138523837167,0.057007125890736345,1,0.6981,0,0.404,0,0.4595,1,0.6176,0,0.07205,0,0.2782,0,0.003508,0,0.002122,0,0.000163
s1862_n450,450,64.60000000000001,0.2288888888888889,-0.2635555555555556,0.09111111111111111,0.7112044607530305,0.07333333333333333,1,0.9228,1,0.8727,1,0.8381,1,0.8331,1,0.582,0,0.1964,0,0.06478,0,4.683e-05,0,2.305e-06
s1863_n517,517,136.5377176015474,0.4700193423597679,-0.3197292069632495,0.21083172147001933,-0.07058107428570722,0.07736943907156672,1,0.7848,1,0.5146,0,0.4814,1,0.8329,0,0.4883,1,0.9809,0,0.2602,0,0.2825,1,0.8075
s1864_n597,597,79.54773869346734,0.38358458961474035,-0.8185929648241207,0.16080402010050251,0.41989458456008794,0.07705192629815745,1,0.6232,0,0.4448,0,0.2995,0,0.344,0,0.1721,0,0.08017,0,0.09533,0,0.01405,0,8.524e-05
